time,type,orderID,size,price,direction,askPrice,askSize,bidPrice,bidSize
34200.01511,4,15818974,4,5794000,1,5802300,100,5794000,496
34200.0599,4,15818974,300,5794000,1,5802300,100,5794000,196
34200.11325,5,0,1,5795100,1,5802300,100,5794000,196
34200.11325,5,0,1,5795000,1,5802300,100,5794000,196
34200.11325,5,0,1,5794900,1,5802300,100,5794000,196
34200.11325,5,0,1,5794800,1,5802300,100,5794000,196
34200.11325,4,15818974,167,5794000,1,5802300,100,5794000,29
34200.15418,1,16155653,100,5794000,1,5802300,100,5794000,129
34200.20232,1,4773921,25,5798900,-1,5798900,25,5794000,129
34200.20314,4,15818974,29,5794000,1,5798900,25,5794000,100
34200.20314,4,16155653,100,5794000,1,5798900,25,5791200,100
34200.20701,1,16167456,1,5794000,-1,5794000,1,5791200,100
34200.20776,4,16167456,1,5794000,-1,5798900,25,5791200,100
34200.20776,1,16167632,99,5794000,1,5798900,25,5794000,99
34200.23645,4,16167632,11,5794000,1,5798900,25,5794000,88
34200.24946,4,16167632,29,5794000,1,5798900,25,5794000,59
34200.35866,5,0,4,5797300,-1,5798900,25,5794000,59
34200.50169,1,16228038,100,5797900,-1,5797900,100,5794000,59
34200.50244,1,16228180,10,5797900,-1,5797900,110,5794000,59
34200.6335,1,16252843,100,5794000,1,5797900,110,5794000,159
34200.69634,5,0,100,5794600,1,5797900,110,5794000,159
34200.69634,4,16167632,59,5794000,1,5797900,110,5794000,100
34200.69634,4,16252843,12,5794000,1,5797900,110,5794000,88
34200.76373,1,16274753,100,5797900,-1,5797900,210,5794000,88
34201.44557,4,16252843,88,5794000,1,5797900,210,5791900,75
34201.44557,4,16174771,75,5791900,1,5797900,210,5791200,100
34201.44557,5,0,37,5791800,1,5797900,210,5791200,100
34202.18484,5,0,63,5791800,1,5797900,210,5791200,100
34202.18484,5,0,29,5791300,1,5797900,210,5791200,100
34202.4727,1,16477262,100,5797300,-1,5797300,100,5791200,100
34202.47289,1,16477281,100,5797300,-1,5797300,200,5791200,100
34203.65035,3,16477262,100,5797300,-1,5797300,100,5791200,100
34203.65051,3,16477281,100,5797300,-1,5797900,210,5791200,100
34204.32039,1,16654914,100,5797300,-1,5797300,100,5791200,100
34204.32058,1,16654928,100,5797300,-1,5797300,200,5791200,100
34204.41446,5,0,6,5791700,1,5797300,200,5791200,100
34204.41463,3,16654928,100,5797300,-1,5797300,100,5791200,100
34204.63597,1,16680220,2300,5796600,-1,5796600,2300,5791200,100
34204.63616,1,16680228,400,5796600,-1,5796600,2700,5791200,100
34205.26604,5,0,30,5791700,1,5796600,2700,5791200,100
34205.26604,5,0,15,5791300,1,5796600,2700,5791200,100
34205.26621,3,16680228,400,5796600,-1,5796600,2300,5791200,100
34205.62166,5,0,28,5791300,1,5796600,2300,5791200,100
34206.02146,5,0,100,5791300,1,5796600,2300,5791200,100
34206.02684,1,16805354,28,5791200,1,5796600,2300,5791200,128
34206.02711,1,16805379,78,5791200,1,5796600,2300,5791200,206
34206.02762,5,0,28,5791300,1,5796600,2300,5791200,206
34206.02762,4,16160421,72,5791200,1,5796600,2300,5791200,134
34206.02844,1,16805526,22,5791200,1,5796600,2300,5791200,156
34206.02909,1,16805605,4,5791200,1,5796600,2300,5791200,160
34206.02982,1,16805645,6,5791200,1,5796600,2300,5791200,166
34206.02991,4,16160421,28,5791200,1,5796600,2300,5791200,138
34206.02991,4,16805354,28,5791200,1,5796600,2300,5791200,110
34206.02991,4,16805379,44,5791200,1,5796600,2300,5791200,66
34206.03022,1,16805664,7,5791200,1,5796600,2300,5791200,73
34206.03043,1,16805675,10,5791200,1,5796600,2300,5791200,83
34206.03081,1,16805696,9,5791200,1,5796600,2300,5791200,92
34206.03117,1,16805716,24,5791200,1,5796600,2300,5791200,116
34206.33554,4,16805379,34,5791200,1,5796600,2300,5791200,82
34206.33554,4,16805526,22,5791200,1,5796600,2300,5791200,60
34206.33554,4,16805605,4,5791200,1,5796600,2300,5791200,56
34206.33554,4,16805645,6,5791200,1,5796600,2300,5791200,50
34206.33554,4,16805664,7,5791200,1,5796600,2300,5791200,43
34206.33554,4,16805675,10,5791200,1,5796600,2300,5791200,33
34206.33554,4,16805696,9,5791200,1,5796600,2300,5791200,24
34206.33554,4,16805716,24,5791200,1,5796600,2300,5790000,41
34206.39077,1,16822527,260,5795200,-1,5795200,260,5790000,41
34206.39159,3,16822527,260,5795200,-1,5796600,2300,5790000,41
34206.39302,1,16822681,260,5795200,-1,5795200,260,5790000,41
34206.39384,3,16822681,260,5795200,-1,5796600,2300,5790000,41
34206.39463,1,16822749,260,5795200,-1,5795200,260,5790000,41
34206.39535,3,16822749,260,5795200,-1,5796600,2300,5790000,41
34206.39676,1,16822847,260,5795200,-1,5795200,260,5790000,41
34206.39749,3,16822847,260,5795200,-1,5796600,2300,5790000,41
34206.39911,1,16822977,260,5795200,-1,5795200,260,5790000,41
34206.40038,3,16822977,260,5795200,-1,5796600,2300,5790000,41
34206.40129,1,16823104,260,5795200,-1,5795200,260,5790000,41
34206.40254,3,16823104,260,5795200,-1,5796600,2300,5790000,41
34206.40339,1,16823214,260,5795200,-1,5795200,260,5790000,41
34206.40479,3,16823214,260,5795200,-1,5796600,2300,5790000,41
34206.40561,1,16823323,260,5795200,-1,5795200,260,5790000,41
34206.40703,3,16823323,260,5795200,-1,5796600,2300,5790000,41
34206.40783,1,16823470,260,5795200,-1,5795200,260,5790000,41
34206.40879,3,16823470,260,5795200,-1,5796600,2300,5790000,41
34206.40997,1,16823634,260,5795200,-1,5795200,260,5790000,41
34206.41068,3,16823634,260,5795200,-1,5796600,2300,5790000,41
34206.41153,1,16823779,260,5795200,-1,5795200,260,5790000,41
34206.41255,3,16823779,260,5795200,-1,5796600,2300,5790000,41
34206.4136,1,16823945,260,5795200,-1,5795200,260,5790000,41
34206.41456,3,16823945,260,5795200,-1,5796600,2300,5790000,41
34207.65711,1,16883952,260,5795200,-1,5795200,260,5790000,41
34207.65843,3,16883952,260,5795200,-1,5796600,2300,5790000,41
34207.65994,1,16884073,260,5795200,-1,5795200,260,5790000,41
34207.66127,3,16884073,260,5795200,-1,5796600,2300,5790000,41
34207.66275,1,16884221,260,5795200,-1,5795200,260,5790000,41
34207.66409,3,16884221,260,5795200,-1,5796600,2300,5790000,41
34207.66505,1,16884363,260,5795200,-1,5795200,260,5790000,41
34207.66638,3,16884363,260,5795200,-1,5796600,2300,5790000,41
34207.66795,1,16884483,260,5795200,-1,5795200,260,5790000,41
34207.66928,3,16884483,260,5795200,-1,5796600,2300,5790000,41
34207.6702,1,16884674,260,5795200,-1,5795200,260,5790000,41
34207.6714,3,16884674,260,5795200,-1,5796600,2300,5790000,41
34207.67365,1,16885333,260,5795200,-1,5795200,260,5790000,41
34207.67507,3,16885333,260,5795200,-1,5796600,2300,5790000,41
34207.67645,1,16885580,260,5795200,-1,5795200,260,5790000,41
34207.67786,3,16885580,260,5795200,-1,5796600,2300,5790000,41
34207.67868,1,16885653,260,5795200,-1,5795200,260,5790000,41
34207.68004,3,16885653,260,5795200,-1,5796600,2300,5790000,41
34207.68144,1,16885764,260,5795200,-1,5795200,260,5790000,41
34207.68237,3,16885764,260,5795200,-1,5796600,2300,5790000,41
34207.68383,1,16885944,260,5795200,-1,5795200,260,5790000,41
34207.68516,3,16885944,260,5795200,-1,5796600,2300,5790000,41
34207.68663,1,16886066,260,5795200,-1,5795200,260,5790000,41
34207.68797,3,16886066,260,5795200,-1,5796600,2300,5790000,41
34207.68949,1,16886214,260,5795200,-1,5795200,260,5790000,41
34207.69033,3,16886214,260,5795200,-1,5796600,2300,5790000,41
34207.69178,1,16886286,260,5795200,-1,5795200,260,5790000,41
34207.69327,3,16886286,260,5795200,-1,5796600,2300,5790000,41
34207.69513,1,16886468,260,5795200,-1,5795200,260,5790000,41
34207.69649,3,16886468,260,5795200,-1,5796600,2300,5790000,41
34207.69792,1,16886587,260,5795200,-1,5795200,260,5790000,41
34207.69891,3,16886587,260,5795200,-1,5796600,2300,5790000,41
34208.14581,1,16903596,2,5796600,-1,5796600,2302,5790000,41
34208.14612,3,16903596,2,5796600,-1,5796600,2300,5790000,41
34208.14612,1,16903615,2,5795200,-1,5795200,2,5790000,41
34209.13524,1,16936717,100,5794500,-1,5794500,100,5790000,41
34209.15348,1,16937480,2,5794500,-1,5794500,102,5790000,41
34209.74548,1,16955579,10,5794500,-1,5794500,112,5790000,41
34210.17209,1,16981526,19,5794500,-1,5794500,131,5790000,41
34210.74013,1,17020275,100,5794500,-1,5794500,231,5790000,41
34211.01501,3,16981526,19,5794500,-1,5794500,212,5790000,41
34211.05898,4,7091133,19,5790000,1,5794500,212,5790000,22
34212.14143,4,7091133,21,5790000,1,5794500,212,5790000,1
34212.14143,4,9248169,1,5790000,1,5794500,212,5789900,1
34212.14143,4,4496151,1,5789900,1,5794500,212,5785000,9
34212.14143,5,0,3,5789900,1,5794500,212,5785000,9
34212.14143,5,0,3,5789300,1,5794500,212,5785000,9
34212.15048,1,17083481,2171,5789000,-1,5789000,2171,5785000,9
34212.1716,3,17083481,2171,5789000,-1,5794500,212,5785000,9
34212.17176,1,17085000,2171,5785100,-1,5785100,2171,5785000,9
34212.17187,4,17085000,100,5785100,-1,5785100,2071,5785000,9
34212.17197,4,4773351,9,5785000,1,5785100,2071,5782100,10
34212.20426,3,17085000,2071,5785100,-1,5794500,212,5782100,10
34212.20457,4,858821,10,5782100,1,5794500,212,5780000,174
34212.20457,4,2175511,5,5780000,1,5794500,212,5780000,169
34212.20457,4,5858286,5,5780000,1,5794500,212,5780000,164
34212.20457,4,9476859,28,5780000,1,5794500,212,5780000,136
34212.20457,4,9618128,50,5780000,1,5794500,212,5780000,86
34212.20457,4,12797564,2,5780000,1,5794500,212,5780000,84
34212.20479,5,0,100,5780900,1,5794500,212,5780000,84
34212.20496,5,0,409,5780200,1,5794500,212,5780000,84
34212.20496,5,0,100,5780100,1,5794500,212,5780000,84
34212.20496,4,12797564,84,5780000,1,5794500,212,5779900,1
34212.20496,1,17086852,1278,5780000,-1,5780000,1278,5779900,1
34212.20512,1,17086865,400,5780000,-1,5780000,1678,5779900,1
34212.20519,3,17086852,1278,5780000,-1,5780000,400,5779900,1
34212.20522,4,2176461,1,5779900,1,5780000,400,5775100,110
34212.20526,5,0,99,5779700,-1,5780000,400,5775100,110
34212.20526,5,0,1,5779700,-1,5780000,400,5775100,110
34212.20532,5,0,199,5779700,-1,5780000,400,5775100,110
34212.20532,4,17086865,1,5780000,-1,5780000,399,5775100,110
34212.20533,3,17086865,399,5780000,-1,5794500,212,5775100,110
34212.20609,1,17086988,200,5780000,1,5794500,212,5780000,200
34212.20655,5,0,200,5780300,1,5794500,212,5780000,200
34212.20688,5,0,100,5780500,1,5794500,212,5780000,200
34212.20688,5,0,100,5780100,1,5794500,212,5780000,200
34212.20718,5,0,100,5780100,1,5794500,212,5780000,200
34212.20718,4,17086988,100,5780000,1,5794500,212,5780000,100
34212.20736,4,17086988,100,5780000,1,5794500,212,5775100,110
34212.20816,1,17087159,578,5780000,-1,5780000,578,5775100,110
34212.24578,3,17087159,578,5780000,-1,5794500,210,5775100,110
34212.24594,5,0,100,5775400,1,5794500,210,5775100,110
34212.24624,5,0,100,5775400,1,5794500,210,5775100,110
34212.2464,5,0,100,5775200,1,5794500,210,5775100,110
34212.24657,4,3911727,10,5775100,1,5794500,210,5775100,100
34212.24657,4,16273432,90,5775100,1,5794500,210,5775100,10
34212.24679,4,16273432,10,5775100,1,5794500,210,5774500,3
34212.24682,1,17089209,66,5775100,1,5794500,210,5775100,66
34212.24696,4,17089209,66,5775100,1,5794500,210,5774500,3
34212.24696,1,17089214,102,5775100,-1,5775100,102,5774500,3
34212.27656,1,17090451,2,5775100,-1,5775100,104,5774500,3
34212.278,3,17089214,102,5775100,-1,5775100,2,5774500,3
34212.28019,4,3565712,2,5774500,1,5775100,2,5774500,1
34212.28025,4,3565712,1,5774500,1,5775100,2,5772400,20
34212.28416,4,17090451,2,5775100,-1,5794500,210,5772400,20
34212.29529,1,17091418,2,5775100,-1,5775100,2,5772400,20
34212.29558,4,17091418,2,5775100,-1,5794500,210,5772400,20
34212.29558,1,17091434,98,5775100,1,5794500,210,5775100,98
34212.31788,1,17092219,100,5791100,-1,5791100,100,5775100,98
34212.3425,1,17093146,2,5791100,-1,5791100,102,5775100,98
34212.70513,4,17091434,98,5775100,1,5791100,102,5772400,20
34212.70513,5,0,2,5774500,1,5791100,102,5772400,20
34212.71968,1,17104353,100,5774500,1,5791100,102,5774500,100
34212.72544,1,17104451,8,5774500,1,5791100,102,5774500,108
34213.29406,1,17120812,600,5774500,1,5791100,102,5774500,708
34213.96255,3,17092219,100,5791100,-1,5791100,2,5774500,708
34214.49976,3,17104451,8,5774500,1,5791100,2,5774500,700
34215.47195,1,17185218,100,5785900,-1,5785900,100,5774500,700
34215.47213,1,17185233,100,5785900,-1,5785900,200,5774500,700
34216.11371,3,17120812,600,5774500,1,5785900,200,5774500,100
34216.11387,3,17185233,100,5785900,-1,5785900,100,5774500,100
34216.11607,1,17206828,600,5775500,1,5785900,100,5775500,600
34217.14789,3,17185218,100,5785900,-1,5788000,2,5775500,600
34217.14807,1,17247457,100,5784400,-1,5784400,100,5775500,600
34217.14824,1,17247479,100,5784400,-1,5784400,200,5775500,600
34217.16787,1,17248228,100,5780000,-1,5780000,100,5775500,600
34217.16813,3,17248228,100,5780000,-1,5784400,100,5775500,600
34217.16813,1,17248243,100,5781400,-1,5781400,100,5775500,600
34217.18112,5,0,100,5775900,1,5781400,100,5775500,600
34217.2067,5,0,100,5781100,-1,5781400,100,5775500,600
34217.2093,5,0,100,5781300,-1,5781400,100,5775500,600
34217.21047,5,0,100,5781300,-1,5781400,100,5775500,600
34217.3622,5,0,70,5776000,1,5781400,100,5775500,600
34217.72821,5,0,30,5776000,1,5781400,100,5775500,600
34217.72821,5,0,70,5775800,1,5781400,100,5775500,600
34218.87326,3,17206828,600,5775500,1,5781400,100,5772400,20
34218.8734,3,17248243,100,5781400,-1,5784400,100,5772400,20
34218.8734,1,17309383,100,5777300,-1,5777300,100,5772400,20
34218.87475,5,0,20,5775600,1,5777300,100,5772400,20
34218.8756,1,17309581,600,5776600,1,5777300,100,5776600,600
34218.87569,3,17309383,100,5777300,-1,5784400,100,5776600,600
34218.87569,1,17309594,100,5782000,-1,5782000,100,5776600,600
34218.87585,1,17309609,200,5782000,-1,5782000,300,5776600,600
34218.87591,1,17309618,100,5782000,-1,5782000,400,5776600,600
34218.87594,3,17309594,100,5782000,-1,5782000,300,5776600,600
34218.87594,1,17309623,100,5779400,-1,5779400,100,5776600,600
34218.87626,3,17309623,100,5779400,-1,5782000,100,5776600,600
34218.87626,1,17309668,100,5779900,-1,5779900,100,5776600,600
34218.87652,3,17309668,100,5779900,-1,5784400,100,5776600,600
34218.87652,1,17309710,100,5782000,-1,5782000,100,5776600,600
34218.99337,1,17313565,100,5780700,-1,5780700,100,5776600,600
34218.99348,1,17313572,100,5779600,-1,5779600,100,5776600,600
34218.99369,3,17313572,100,5779600,-1,5780700,100,5776600,600
34218.99369,1,17313580,100,5778700,-1,5778700,100,5776600,600
34219.84397,1,17345366,100,5776600,1,5778700,100,5776600,700
34219.84409,3,17313580,100,5778700,-1,5780700,100,5776600,700
34219.84409,1,17345369,100,5779600,-1,5779600,100,5776600,700
34220.03412,1,17350896,10,5779600,-1,5779600,110,5776600,700
34220.03424,3,17345369,100,5779600,-1,5779600,10,5776600,700
34220.03424,1,17350910,100,5779500,-1,5779500,100,5776600,700
34221.01587,3,17345366,100,5776600,1,5779500,100,5776600,600
34221.01599,3,17350910,100,5779500,-1,5779600,10,5776600,600
34221.01644,1,17381731,100,5776600,1,5779600,10,5776600,700
34221.1225,1,17386271,140,5776900,1,5779600,10,5776900,140
34221.12373,3,17386271,140,5776900,1,5779600,10,5776600,700
34221.12456,1,17386739,140,5776900,1,5779600,10,5776900,140
34222.15097,1,17416529,100,5778900,-1,5778900,100,5776900,140
34222.15149,3,17386739,140,5776900,1,5778900,100,5776600,700
34222.38989,3,17381731,100,5776600,1,5778900,100,5776600,600
34222.39031,1,17425290,100,5777000,1,5778900,100,5777000,100
34222.39781,4,17416529,100,5778900,-1,5779200,100,5777000,100
34222.39791,3,17425292,100,5779200,-1,5779600,10,5777000,100
34222.79356,5,0,100,5778500,1,5779600,10,5777000,100
34222.83687,1,17437777,600,5778000,1,5779600,10,5778000,600
34223.64734,4,17350896,10,5779600,-1,5779800,200,5778000,600
34223.68072,3,17436773,200,5779800,-1,5780700,100,5778000,600
34223.68109,4,17313565,100,5780700,-1,5788000,2,5778000,600
34223.68134,1,17461889,75,5780700,-1,5780700,75,5778000,600
34223.68145,4,17461889,75,5780700,-1,5788000,2,5778000,600
34223.71377,5,0,100,5778500,1,5788000,2,5778000,600
34223.71377,5,0,50,5778300,1,5788000,2,5778000,600
34224.44819,1,17480645,200,5779200,1,5788000,2,5779200,200
34225.02103,5,0,100,5779500,1,5788000,2,5779200,200
34225.66938,1,17516942,300,5779300,1,5788000,2,5779300,300
34226.583,1,17538298,600,5782800,1,5788000,2,5782800,600
34226.58337,4,17538298,100,5782800,1,5788000,2,5782800,500
34226.58537,4,17538298,150,5782800,1,5788000,2,5782800,350
34227.03093,1,17549203,100,5782800,1,5788000,2,5782800,450
34227.6113,1,17575633,100,5783100,1,5788000,2,5783100,100
34227.62553,5,0,2,5787900,-1,5788000,2,5783100,100
34227.62566,5,0,2,5787900,-1,5788000,2,5783100,100
34227.62579,5,0,2,5787900,-1,5788000,2,5783100,100
34227.62591,5,0,2,5787900,-1,5788000,2,5783100,100
34227.62604,5,0,2,5787900,-1,5788000,2,5783100,100
34227.62616,5,0,2,5787900,-1,5788000,2,5783100,100
34227.62628,5,0,2,5787900,-1,5788000,2,5783100,100
34227.6264,5,0,2,5787900,-1,5788000,2,5783100,100
34227.62653,4,17185553,2,5788000,-1,5795900,500,5783100,100
34227.62659,3,17575633,100,5783100,1,5795900,500,5782800,450
34227.62667,1,17579487,100,5783900,1,5795900,500,5783900,100
34227.62798,1,17579715,120,5794800,-1,5794800,120,5783900,100
34227.62814,1,17579731,100,5794800,-1,5794800,220,5783900,100
34227.6322,3,17579487,100,5783900,1,5794800,220,5782800,450
34227.64127,1,17581238,100,5783900,1,5794800,220,5783900,100
34227.64247,3,17581238,100,5783900,1,5794800,220,5782800,450
34227.64248,3,17579715,120,5794800,-1,5794800,100,5782800,450
34227.64269,3,17579731,100,5794800,-1,5795900,500,5782800,450
34227.64407,1,17581549,100,5783800,1,5795900,500,5783800,100
34227.64756,3,17581549,100,5783800,1,5795900,500,5782800,450
34227.64837,1,17582033,100,5794800,-1,5794800,100,5782800,450
34227.64859,1,17582051,100,5783900,1,5794800,100,5783900,100
34227.65017,3,17582033,100,5794800,-1,5795900,500,5783900,100
34227.65023,3,17582051,100,5783900,1,5795900,500,5782800,450
34227.65028,1,17582212,100,5794900,-1,5794900,100,5782800,450
34227.65156,3,17582212,100,5794900,-1,5795900,500,5782800,450
34227.65163,1,17582366,120,5794800,-1,5794800,120,5782800,450
34227.65169,1,17582374,100,5783900,1,5794800,120,5783900,100
34227.65278,3,17582366,120,5794800,-1,5795900,500,5783900,100
34227.65284,3,17582374,100,5783900,1,5795900,500,5782800,450
34227.653,1,17582542,100,5794900,-1,5794900,100,5782800,450
34227.65316,1,17582562,100,5794900,-1,5794900,200,5782800,450
34227.65404,3,17582542,100,5794900,-1,5794900,100,5782800,450
34227.65407,1,17582644,100,5783800,1,5794900,100,5783800,100
34227.6542,3,17582562,100,5794900,-1,5795900,500,5783800,100
34227.6553,3,17582644,100,5783800,1,5795900,500,5782800,450
34227.65539,1,17582785,100,5794900,-1,5794900,100,5782800,450
34227.6566,3,17582785,100,5794900,-1,5795900,500,5782800,450
34227.65675,1,17582911,120,5794800,-1,5794800,120,5782800,450
34227.65678,1,17582915,100,5783900,1,5794800,120,5783900,100
34227.65762,3,17582911,120,5794800,-1,5795900,500,5783900,100
34227.65763,3,17582915,100,5783900,1,5795900,500,5782800,450
34227.66107,1,17583338,100,5794800,-1,5794800,100,5782800,450
34227.66116,1,17583346,100,5783900,1,5794800,100,5783900,100
34227.66224,3,17583338,100,5794800,-1,5795900,500,5783900,100
34227.66232,3,17583346,100,5783900,1,5795900,500,5782800,450
34227.66233,1,17583434,100,5794900,-1,5794900,100,5782800,450
34227.66347,3,17583434,100,5794900,-1,5795900,500,5782800,450
34227.66364,1,17583543,100,5783900,1,5795900,500,5783900,100
34227.66368,1,17583549,120,5794800,-1,5794800,120,5783900,100
34227.66469,3,17583549,120,5794800,-1,5795900,500,5783900,100
34227.66474,3,17583543,100,5783900,1,5795900,500,5782800,450
34227.66488,1,17583661,100,5794900,-1,5794900,100,5782800,450
34227.66503,1,17583678,100,5794900,-1,5794900,200,5782800,450
34227.66617,1,17583765,100,5783800,1,5794900,200,5783800,100
34227.6663,3,17583661,100,5794900,-1,5794900,100,5783800,100
34227.66644,3,17583678,100,5794900,-1,5795900,500,5783800,100
34227.66752,3,17583765,100,5783800,1,5795900,500,5782800,450
34227.66768,1,17583879,100,5794900,-1,5794900,100,5782800,450
34227.66884,3,17583879,100,5794900,-1,5795900,500,5782800,450
34227.66899,1,17583992,120,5794800,-1,5794800,120,5782800,450
34227.66901,1,17583996,100,5783900,1,5794800,120,5783900,100
34227.67022,3,17583996,100,5783900,1,5794800,120,5782800,450
34227.67031,3,17583992,120,5794800,-1,5795900,500,5782800,450
34227.67032,1,17584117,100,5794900,-1,5794900,100,5782800,450
34227.67143,3,17584117,100,5794900,-1,5795900,500,5782800,450
34227.67156,1,17584230,120,5794800,-1,5794800,120,5782800,450
34227.67157,1,17584231,100,5783900,1,5794800,120,5783900,100
34227.67268,3,17584231,100,5783900,1,5794800,120,5782800,450
34227.6727,3,17584230,120,5794800,-1,5795900,500,5782800,450
34227.67276,1,17584309,100,5794900,-1,5794900,100,5782800,450
34227.67446,3,17584309,100,5794900,-1,5795900,500,5782800,450
34227.6746,1,17584414,100,5783900,1,5795900,500,5783900,100
34227.67461,1,17584416,120,5794800,-1,5794800,120,5783900,100
34227.67565,3,17584414,100,5783900,1,5794800,120,5782800,450
34227.67567,3,17584416,120,5794800,-1,5795900,500,5782800,450
34227.69404,1,17585736,105,5794800,-1,5794800,105,5782800,450
34227.69415,1,17585740,100,5783900,1,5794800,105,5783900,100
34227.6942,1,17585743,100,5794800,-1,5794800,205,5783900,100
34227.69536,3,17585736,105,5794800,-1,5794800,100,5783900,100
34227.69551,3,17585743,100,5794800,-1,5795900,500,5783900,100
34227.69555,3,17585740,100,5783900,1,5795900,500,5782800,450
34227.69673,1,17585881,100,5794800,-1,5794800,100,5782800,450
34227.69678,1,17585885,100,5783900,1,5794800,100,5783900,100
34227.69798,3,17585885,100,5783900,1,5794800,100,5782800,450
34227.69799,3,17585881,100,5794800,-1,5795900,500,5782800,450
34227.69811,1,17585962,100,5794900,-1,5794900,100,5782800,450
34227.69908,3,17585962,100,5794900,-1,5795900,500,5782800,450
34227.69926,1,17586043,100,5783800,1,5795900,500,5783800,100
34227.70032,3,17586043,100,5783800,1,5795900,500,5782800,450
34227.70039,1,17586129,100,5794900,-1,5794900,100,5782800,450
34227.70157,3,17586129,100,5794900,-1,5795900,500,5782800,450
34227.7016,1,17586226,120,5794800,-1,5794800,120,5782800,450
34227.70173,1,17586237,100,5783900,1,5794800,120,5783900,100
34227.70269,3,17586226,120,5794800,-1,5795900,500,5783900,100
34227.70278,3,17586237,100,5783900,1,5795900,500,5782800,450
34227.70281,1,17586346,100,5794900,-1,5794900,100,5782800,450
34227.70386,3,17586346,100,5794900,-1,5795900,500,5782800,450
34227.70399,1,17586463,120,5794800,-1,5794800,120,5782800,450
34227.70405,1,17586471,100,5783900,1,5794800,120,5783900,100
34227.70502,3,17586463,120,5794800,-1,5795900,500,5783900,100
34227.70514,3,17586471,100,5783900,1,5795900,500,5782800,450
34227.70514,1,17586593,100,5794900,-1,5794900,100,5782800,450
34227.70634,1,17586702,120,5794800,-1,5794800,120,5782800,450
34227.70642,1,17586711,100,5783900,1,5794800,120,5783900,100
34227.70651,1,17586721,100,5794800,-1,5794800,220,5783900,100
34227.7075,3,17586711,100,5783900,1,5794800,220,5782800,450
34227.70754,3,17586702,120,5794800,-1,5794800,100,5782800,450
34227.70768,3,17586721,100,5794800,-1,5795900,500,5782800,450
34227.70881,1,17587029,100,5794800,-1,5794800,100,5782800,450
34227.70891,1,17587046,100,5783900,1,5794800,100,5783900,100
34227.70981,3,17587046,100,5783900,1,5794800,100,5782800,450
34227.70991,3,17587029,100,5794800,-1,5795900,500,5782800,450
34227.71517,1,17587601,100,5794800,-1,5794800,100,5782800,450
34227.71519,1,17587603,100,5783900,1,5794800,100,5783900,100
34227.71641,3,17587603,100,5783900,1,5794800,100,5782800,450
34227.7166,3,17587601,100,5794800,-1,5794900,100,5782800,450
34227.71769,3,17587675,100,5794900,-1,5795900,500,5782800,450
34227.71783,1,17587881,100,5783900,1,5795900,500,5783900,100
34227.71895,3,17587881,100,5783900,1,5795900,500,5782800,450
34227.71899,1,17588298,100,5794900,-1,5794900,100,5782800,450
34227.71916,1,17588370,100,5794900,-1,5794900,200,5782800,450
34227.7199,3,17588298,100,5794900,-1,5794900,100,5782800,450
34227.72002,1,17588850,120,5794800,-1,5794800,120,5782800,450
34227.72015,1,17588936,100,5783900,1,5794800,120,5783900,100
34227.7202,1,17588977,100,5794800,-1,5794800,220,5783900,100
34227.72114,3,17588850,120,5794800,-1,5794800,100,5783900,100
34227.72125,3,17588936,100,5783900,1,5794800,100,5782800,450
34227.72127,1,17589524,100,5783800,1,5794800,100,5783800,100
34227.72131,3,17588977,100,5794800,-1,5795900,500,5783800,100
34227.72305,3,17589524,100,5783800,1,5795900,500,5782800,450
34227.72318,1,17590213,120,5794800,-1,5794800,120,5782800,450
34227.72328,1,17590245,100,5783900,1,5794800,120,5783900,100
34227.7242,3,17590213,120,5794800,-1,5795900,500,5783900,100
34227.72434,3,17590245,100,5783900,1,5795900,500,5782800,450
34227.72674,1,17591196,100,5794900,-1,5794900,100,5782800,450
34227.72881,3,17591196,100,5794900,-1,5795900,500,5782800,450
34227.72898,1,17591764,100,5783900,1,5795900,500,5783900,100
34227.72901,1,17591766,100,5794800,-1,5794800,100,5783900,100
34227.73007,3,17591764,100,5783900,1,5794800,100,5782800,450
34227.73018,3,17591766,100,5794800,-1,5794900,100,5782800,450
34227.73116,3,17592169,100,5794900,-1,5795900,500,5782800,450
34227.7313,1,17592550,100,5783900,1,5795900,500,5783900,100
34227.73131,1,17592559,105,5794800,-1,5794800,105,5783900,100
34227.73222,3,17592550,100,5783900,1,5794800,105,5782800,450
34227.73328,3,17592559,105,5794800,-1,5795900,500,5782800,450
34227.96177,1,17622086,200,5786800,1,5795900,500,5786800,200
34228.33003,1,17644180,100,5795100,-1,5795100,100,5786800,200
34228.3302,1,17644185,100,5795100,-1,5795100,200,5786800,200
34228.33109,3,17644180,100,5795100,-1,5795100,100,5786800,200
34228.33124,3,17644185,100,5795100,-1,5795900,500,5786800,200
34228.33822,1,17644440,100,5795100,-1,5795100,100,5786800,200
34228.33929,3,17644440,100,5795100,-1,5795900,500,5786800,200
34228.33999,1,17644490,100,5795100,-1,5795100,100,5786800,200
34228.34108,3,17644490,100,5795100,-1,5795900,500,5786800,200
34228.34239,1,17644584,100,5795100,-1,5795100,100,5786800,200
34228.34254,1,17644588,100,5795100,-1,5795100,200,5786800,200
34228.34359,3,17644584,100,5795100,-1,5795100,100,5786800,200
34228.34373,3,17644588,100,5795100,-1,5795900,500,5786800,200
34228.34489,1,17644718,100,5795100,-1,5795100,100,5786800,200
